Cell IDs	CellType
74243479981089799760580205656163404436	L5_ET
74251438631939516965678102803304835930	PVM
74347703569415824165214140174637520789	L2_3_IT
74417696886723262091860746381523887824	Micro
74474569179184043742610000891553286467	Sst
74893907917472865105288592797455423737	Oligo
74977699617326818079087567760630816063	L5_ET
75013177125443662061892926958507790258	L2_3_IT
75029702736678447431079794163674521247	L4_5_IT
7503723995416267772913758497431012403	VLMC
75168255901389689945240303403912595340	L4_5_IT
75190986565639661786173562525479263538	OPC
75237676957020795680365146621222990458	L2_3_IT
7530935365806719726381768738621792133	Peri
75337291616971144589237382911723539520	L5_ET
75347205250215858814137643928231325548	L5_IT
75408334422055300300917859154442936723	Endo
75433828420190644020521096900867529079	Peri
754627584202817917903917368960802045	SMC
7558643431566691060339214605928227161	Oligo
75855752473931223170900509180785388444	Sst
75876808710417741320482391855620990040	Peri
76021197362029595542577916367722178699	L2_3_IT
76051071152643147956826838982974290303	L6_IT
76253007064694401604718867741288484969	Oligo
76313775297691169455159680913210029075	Endo
7631632542996256600794435639731167456	L4_5_IT
76415022108801111839780951765602322280	L2_3_IT
76429852182908108751869651522278521266	Astro
76505855740238791389094364422797848606	L5_ET
76673223398360881373180938852559410750	L4_5_IT
76679895115032217952520549639776662384	L6_IT_Car3
76715736342052163236953604769923845015	Endo
76804826178895157471957702093152352082	L4_5_IT
76818821188400065011763524067709959272	L2_3_IT
76847107737262504068581226800108531949	L5_6_NP
76879498597286780847218416558819915748	L5_6_NP
77038363835045914906878941408787448296	SMC
77096847598558803714521214220405175008	Endo
77182007026739263823608576405104671038	Astro
77326312606020872755323448920248821709	L4_5_IT
77508471766757179783461029266024002010	Micro
77776777833907446620716171715488780287	L6_CT
77808697649187533003375177924986971154	L4_5_IT
7788353546611057992034000678669511230	L2_3_IT
77912918980334203149634188976358952059	Peri
77978680679407560812122079310691944574	L2_3_IT
78000523916421123416271422406873003754	Endo
78041915785808985096415374064007419684	L5_6_NP
78065369659146422370699319561944718792	L6_IT
78082452817315974195865639550658215255	L4_5_IT
78122501344136164663820780265752464954	L5_IT
78316608495914626679815160798135348252	L6_IT
7842141559414758223677007614096004400	L4_5_IT
78528901472357831349690978635712884615	L4_5_IT
78704588307181545392755213147118748841	L2_3_IT
78787303812616071910813914640544152298	Astro
78834237792458997245198332724795615585	L5_IT
78849378527743317617441156876264328371	L6_CT
78937063160849235931206773762546245663	L4_5_IT
79105179966267054430258667837809452668	Pvalb
79191325420242394150060588310922124348	L6_IT
79191958456097048018909308215835261415	L2_3_IT
79193421240958868506875368049432763404	L5_IT
79307845833428295075015862820695609412	L4_5_IT
79505135598090829625766002523537696868	L4_5_IT
79513723219221216930990552979036675005	Astro
79614208103851728725832990388402931679	L4_5_IT
79730314242071748758043428288727596155	L2_3_IT
79916728096106650384992053822837567939	L2_3_IT
7992021029505778932260382182604828495	L2_3_IT
79932594659184750906082809965593066089	L5_6_NP
79935874462595021628089480594031255053	Peri
79951642086169678540729660999589127635	L6_IT
79958672979505124864633742237969017980	L2_3_IT
8003916518477230270989905396902042571	Sst
80048411001906225286318509374546160560	OPC
80181220315069275109242060911248254888	L2_3_IT
80210897743146618991411525086202387696	L4_5_IT
80355141737723280157129063774398600734	L6_IT
80362880647773685615317957097812440691	L2_3_IT
80458028806654105811075390746162880734	L4_5_IT
80475293898218445587400235442067458903	L2_3_IT
80630075919359923364501449824553582977	Sst
80696256545797819868221090739535581281	L2_3_IT
80703268163154386617419330196530493844	Oligo
80868290332348661632568527111790201290	Astro
8087698575955693192148550457548084474	L2_3_IT
8112254646531772425738811836883278458	L2_3_IT
81256368967804430122066662194812380926	L6_CT
81430060183966465945873325191954689219	L4_5_IT
81438287055120962761012442352160810986	L6_CT
81461077643490542572639392415513335990	L2_3_IT
81517328287787454166438405004148495971	L4_5_IT
81541002082652584398297555643726857487	L4_5_IT
81582046565866775525638167066291066970	VLMC
81647500108997938683421182648416819996	Astro
81693652689294951460422901465995179503	Endo
81766691715852303686729726384365565790	L2_3_IT
81799165248324348172228974521415282017	L5_ET
81800593522808885678859557649836867615	Pvalb
81852874967837550190161655554667358128	L6_IT
82089311097784335603408031904761658116	L5_IT
82105026704583731799587622045497302308	L5_IT
82161856184099582053933041527143718131	Astro
82176978096059561385591866615507158122	L6_IT
82227738626772943534899307016517135583	OPC
8224181756281413686295960713937025298	L6_CT
82271225653297855987525786896230490770	L4_5_IT
82438644630937538106766842687517831262	Sst
82768921644800080472972526062719101830	Astro
82800249599517272556339339787309702201	L2_3_IT
82928718199457026618959828887313453085	Peri
8297105906829134449405222287165506778	L6_CT
83088594488562561036341668088465635028	L2_3_IT
83107594143228630718501009971094220412	Pvalb
83135844185605570853091543415388887951	OPC
8321446837851303137754245907660101617	L6_CT
83242851673025742514814174394077284532	Endo
83249408615813980678666663382404587175	L6_IT
8328698498355625341601602662996667289	L4_5_IT
83289803685310159160506780400185506959	L2_3_IT
83488360454356116254868061314417875852	L5_IT
83575675244206056972028986175819036629	Endo
83596604238322091597083041074667369562	L2_3_IT
83756248490443033549412011445516290011	L6_CT
83770201598748328275922826171131909661	L4_5_IT
83799110691837700679012746770136850011	Pvalb
83803676344853137832691228201227110684	Peri
83868649345620261881175827210750129819	VLMC
83875671317225851252029500465398783885	Sst
84030415685037974381684956689442314087	VLMC
84408063879056791627850454434767272783	L4_5_IT
84467154031181071498770724904504242917	L5_ET
84493185896124744285090232005307309542	Endo
84568239752697062920787019298969924772	L4_5_IT
84582624606207203564050042962942066053	L2_3_IT
84588723406065994130195542891925907493	Astro
8461544462435731293762675232842210333	SMC
84716313629316357111194807361286264585	L5_IT
84726408290536927878151604292984392943	L6_IT
8473985657461140968230655337855143526	L4_5_IT
84809573080298715742031101551874664578	L6_CT
84961866695208533350139225095376651903	Oligo
8517004157172110932881922483774518575	L2_3_IT
85351536941614794346366445298635313076	L4_5_IT
85357072148495231209987862000462354180	L6_CT
85383805187674871104038893663248370414	L6_IT
85468594551127822135418746575550657459	Pvalb
8554321644276528976306950430821284326	Endo
85629905791167891341095771642601729416	Oligo
8564595973269547106291127313913845680	L2_3_IT
85729255528787240844669437687658449547	L6_CT
85733885260530103967349197159973718434	L2_3_IT
85822073435860827978766511494947663013	L2_3_IT
85829600109325487652960643786906079142	Endo
85834103142660006482523113393383288323	L4_5_IT
85869032367602613726970858188673114442	SMC
8589110829399230462386761163445569194	Endo
85928924538701825768673829010199023922	L4_5_IT
8593106658749914001574293488900458487	L4_5_IT
85945676628378174900594903749843970330	L2_3_IT
8594839873122072259184640382937986751	PVM
86079373224668850872954679641925077593	Endo
86112621779575289484301881914563018647	L4_5_IT
86121827312104042479298548186204818825	Sst
8615315012369758870431631047863196539	Endo
86231173019897899136153607517310490342	Astro
86306776559031877597025627063291105828	Pvalb
86321942839183554236385179876573139605	Pvalb
86341700288057459842023725115746151081	OPC
86747560606272402871353149049549228534	L2_3_IT
86795693504795135278225385622611105366	Astro
8682210774300358831968231749144065850	L2_3_IT
86841685104812916219280199568749983859	Endo
86888288496775915850367839671991644287	L6_CT
87173632575457260668241221667145107306	L6_CT
87179693360668948938682015610026921643	L2_3_IT
87304819610553597140563218968382259124	Lamp5
87340807916730302880629923244133991904	PVM
87549679107795490682168610630198548487	L5_ET
87563680062251174113386505883736198236	L6_IT_Car3
8758775916708031083785522203818587539	L4_5_IT
8769866146770029429350112582622233211	L5_IT
87847815063894443590945023483109460404	L6_CT
87851031610139112736791838816574356900	L2_3_IT
87854043295974382742939075718834886112	L5_ET
87995555780090400676444943187231083515	Endo
88033232737921621944592743287489192313	L6_IT
88075384547696752931875752892641852264	L2_3_IT
88084063613755703710375260080660967787	L5_IT
88102108960858214648753585000944112149	L6_CT
88164344036871583946109598257442503257	SMC
88303538117006728796696293384450383676	L2_3_IT
88329771254635614466144669079839225130	L5_IT
88391014084941621043541472896807484972	L4_5_IT
88528204377283846185625919905091577543	L2_3_IT
8854534007059708204460892745567009062	L2_3_IT
88647519160286800473685764422173916390	L5_IT
88662164154519176215912175723234008125	L6_CT
88746601377997461198516882445729492668	L6_IT_Car3
88850962966851107050671673256164759850	L2_3_IT
88909384164689480029340318799107272813	Peri
88921457040482781341968534156566904966	L6_IT
88961457676996577825784720318365584537	L6_IT_Car3
89040393236683489941092788373568744752	Peri
89090734157339777538646571460500045568	Oligo
89281840716358476236184248968397080230	Oligo
89339368926080589301196552799497153967	L6_IT
89375310357093164060861698840717995199	Astro
89436715601887557520400360609769658423	L6_CT
8946334352239013791729718638297861805	Endo
89574586904987860288321062601888538642	L5_IT
89586167578779823113119949524366177057	L5_IT
89713040953526944717766063850524857216	L4_5_IT
89744071105015583906575305160267637416	Astro
89791793735980263757543153993751310471	L5_IT
89873506918194976428088181544805300595	L5_ET
8990728273654431114397837209291861861	L2_3_IT
90043942703103996283830086766587523735	L6_CT
90076708094963604992750536753257779618	L2_3_IT
90095652390953136451650011227042320168	L4_5_IT
90116950998178256964090902079006834856	L6_IT
90200107922681986280448029978386929900	L6_CT
90275151271898516735885280214115977411	L5_ET
90280107426579611144250834141528828881	L6b
90320655305381395308022160369443714818	L4_5_IT
90328001536542773217663561854159947743	L4_5_IT
90504119046345556388812429101214236383	Endo
90539482398712716555069522958869992249	Endo
90723786651140104045644331957060885957	Peri
90760042430234664537801834942423973249	L6_IT
90784054134420618179990827553004239762	L5_ET
90877613297369494448010823899945539737	L5_IT
90906183618238187875011492499706545158	L5_ET
90972413628001039557221001523069065268	L4_5_IT
91247351785016170352500560122467898330	Pvalb
91255514059708694283029990568989057009	Peri
91266649464330419770700632434959367740	L2_3_IT
91422579413395470232211321097957789528	Oligo
91504319865829847560997510769699446617	OPC
91657239722467403114689155479086965013	Micro
9172055369279926440147069570851566140	L2_3_IT
91772253331315626916806462539391059229	L5_ET
91871487529528534479864898387933190196	Astro
91895092960652921765561438510433369111	VLMC
9191887691910670718488896267847731974	Endo
91974425673592639631440158029483373284	Lamp5
92107678595465148034699207629594049407	L5_6_NP
92249961499584237843705479490312388656	Pvalb
92251895607024269222344792992337063401	L5_IT
92271055184358974785919292117011751677	L4_5_IT
92408840158662549880108359766564995307	SMC
92436906967359044375118367788474376663	L4_5_IT
92437003359023407965855949133829003567	L2_3_IT
92453024103736101695861554708314576657	L4_5_IT
92464414393215841108542876056787782594	Lamp5
92499690165916746285344805091481356091	SMC
92528306080435009218806458288298839546	L5_6_NP
92584246152588325295328306954127739058	Micro
92678185758055110639119595251936960075	L2_3_IT
92727352091027365915665486993686853076	L5_6_NP
92806270015815926070984413774676102758	Endo
92911575595726868431407323560402215660	L2_3_IT
93015357153518766280845729581974833342	L6_IT
93017258670540724287671995081173795121	Endo
93050353262399580709799914575692289951	Astro
93056663531734698678947921959522437700	L5_6_NP
93119081411334935341259672959433804264	Sst
93135749805503952338181903768483035146	L2_3_IT
93161345876173051045269143678734284584	L2_3_IT
93387653248704678648614033035855828240	L4_5_IT
93578421351619875355623214786574779266	L2_3_IT
93623438586813625724867334511135584416	L4_5_IT
93673808520599223780372615496690831670	L4_5_IT
93675134680825116911664363964089583035	L6_CT
93689637122762161120807650970946835711	L4_5_IT
93730154392896842061356673376873634746	L5_6_NP
93850485811522358800267245501141053463	Endo
93874547035906642441733764785916539003	VLMC
93900822881678626267683024419438054249	Endo
9395467100224202867868594833147593894	Pvalb
94117037689040928594296036405522643685	L2_3_IT
94194290090796053131867362394112946200	L2_3_IT
94279254603645439631029096018676891024	L6_IT_Car3
94406726164865337328453908930341057486	L4_5_IT
94453650512978681878543007208198325420	Oligo
94578690438557605215226513620223835797	L2_3_IT
94584113432108181105239568089424432080	L6_CT
94647796997566013454088630542213372335	L2_3_IT
9468817902017924747564106464098696506	Micro
9472198472858885964317584696552692996	L5_IT
94776655755704746313257172287367611424	L6_IT
